"personal_id","Disease_1","Disease_2","Disease_3","Disease_4","Disease_5","Disease_6","Disease_7","Disease_8","Disease_9","Disease_10"
"760517-4670137",0,1,0,1,1,0,0,0,1,1
"641126-1210108",1,1,0,0,1,0,0,0,0,1
"610105-2253116",1,0,0,0,0,0,1,0,1,0
"581027-4255154",0,1,1,0,1,0,1,0,1,1
"980426-1300559",0,0,0,1,1,1,1,1,0,0
"921109-3906354",0,0,0,1,1,0,0,0,0,0
"510503-2471720",1,0,0,0,0,1,1,1,0,1
"870506-1996254",0,0,1,1,0,1,0,0,1,0
"940420-2398684",1,1,0,1,0,1,0,1,0,0
"900522-4454232",1,0,1,0,1,1,1,0,1,1
"870306-2412819",1,0,0,1,1,1,1,1,0,1
"810719-2885177",1,0,0,0,1,0,0,0,0,0
"710909-2101490",0,1,1,1,1,0,1,1,1,0
"830910-3254675",1,1,1,1,0,1,0,1,0,0
"561226-2793709",0,1,1,0,1,1,0,1,1,1
"631020-1094446",0,1,1,1,1,1,0,1,0,1
"560305-3770861",0,1,0,0,1,0,0,0,0,1
"930520-2065035",0,0,1,1,0,1,1,0,0,1
"960523-1945406",0,0,1,0,0,1,1,1,1,0
"990205-3286745",1,1,0,0,1,1,1,0,1,0
"880417-1430014",0,1,0,0,1,0,1,1,0,0
"960511-2496424",0,0,1,1,0,0,1,1,0,0
"550706-4642310",1,1,0,0,1,0,1,0,0,0
"910502-2666998",1,0,1,0,1,0,1,1,1,0
"631028-3279882",1,0,1,1,0,1,1,0,0,1
"550201-3754986",0,1,1,1,0,1,1,0,0,0
"680102-2730414",1,1,1,1,0,0,1,0,0,0
"880209-1884948",1,1,0,1,0,0,1,1,0,1
"791104-3994545",0,1,0,1,1,1,0,1,1,0
"980413-4475704",0,0,1,1,0,1,1,1,1,1
"660414-2600563",1,0,1,1,0,0,1,0,0,1
"920822-2510831",1,0,0,0,0,1,1,1,1,1
"950708-1909296",1,1,0,0,0,1,0,1,0,0
"540710-1883022",0,1,1,1,0,1,0,1,1,1
"710319-1938464",1,1,0,0,1,0,0,0,0,0
"871124-2188228",0,1,1,0,0,0,0,0,1,0
"571215-2554816",1,0,1,1,1,1,0,1,1,0
"720110-3835168",1,0,0,1,1,1,0,1,0,0
"560911-3219829",0,1,1,0,1,0,0,0,1,1
"780817-4259216",0,1,1,0,1,0,1,1,1,1
"550702-2022371",1,1,1,0,0,0,0,0,0,0
"521226-3925610",0,1,0,0,1,1,1,0,1,1
"620326-3045520",1,0,0,0,1,0,0,1,1,1
"950717-4144104",0,1,1,1,1,0,0,1,0,1
"711128-1978674",1,0,1,1,1,1,1,1,1,1
"590515-1935443",1,1,1,1,1,1,1,1,1,0
"920520-3199216",0,0,0,0,1,0,1,1,0,0
"550408-2122932",1,0,1,1,1,1,1,0,0,0
"940314-2648947",0,0,1,1,1,0,0,1,1,1
"511204-4253081",1,0,0,0,0,0,1,1,0,0
"750502-3853977",1,1,0,0,0,0,0,0,0,0
"780202-2131365",1,0,0,1,1,1,1,1,1,0
"961016-4438433",1,0,0,0,1,0,0,1,0,0
"980216-3188196",1,1,0,1,0,0,1,1,1,0
"581007-2705235",0,0,1,1,0,0,0,1,1,1
"730304-2449647",1,1,1,1,1,1,1,1,0,0
"541007-4547559",0,0,1,0,1,0,1,0,0,1
"760719-1591307",0,0,0,0,0,0,0,0,0,0
"511221-3859843",0,1,1,1,0,0,0,1,0,0
"841217-3503537",0,0,1,0,1,1,0,0,1,0
"740714-3226386",1,0,0,1,1,0,0,0,1,1
"650517-1373008",1,0,1,1,1,0,1,1,1,1
"640103-2343205",0,1,0,0,1,1,0,1,1,0
"630912-4206052",1,1,1,1,0,1,1,0,0,0
"781002-1760775",1,0,1,0,0,0,0,0,1,1
"660904-4799001",1,0,0,0,1,1,0,0,0,1
"720516-4805030",0,1,0,0,0,1,0,0,1,1
"560816-3427641",0,0,0,0,0,1,0,0,0,1
"730519-3849885",1,1,0,1,0,0,1,0,0,1
"820418-2646157",0,1,0,1,1,1,0,1,0,1
"930801-1097411",1,0,0,0,1,0,0,0,1,0
"640815-1797358",0,0,0,1,1,1,1,0,0,1
"730101-3103536",0,1,0,0,1,1,1,1,0,0
"650212-4038976",0,1,1,1,1,0,1,1,0,1
"860321-3770022",0,1,1,1,0,1,0,1,1,0
"690616-1437743",1,0,1,0,0,1,1,0,1,1
"860112-2412239",0,1,1,0,0,0,0,1,0,0
"680728-1249490",1,1,0,1,1,1,1,0,1,0
"800113-4177463",0,0,0,1,0,0,0,1,0,0
"550806-4008038",0,0,0,1,1,1,0,0,1,1
"911112-4717097",1,0,1,0,1,1,0,0,0,0
"640322-1901534",0,1,0,0,0,0,1,0,1,0
"910802-3642740",1,0,1,0,1,1,0,0,0,0
"590716-2923879",1,0,0,0,1,0,1,0,0,0
"661020-3124092",0,1,0,0,1,1,1,0,1,1
"730202-3155108",0,1,0,1,1,1,1,1,0,1
"740917-3201063",0,0,0,1,1,1,0,0,1,1
"750224-3470039",1,0,0,1,1,0,0,0,0,0
"750817-4532775",0,1,0,1,0,0,1,1,0,1
"720702-2826180",1,0,0,1,0,1,0,0,0,0
"990307-2751746",1,0,0,1,0,1,1,1,0,0
"951212-1092980",0,1,0,1,1,0,1,0,1,1
"510124-2750040",0,0,1,1,0,1,0,0,0,1
"820920-1851597",1,0,1,1,1,1,1,0,1,0
"871006-2118116",1,1,0,0,0,0,0,0,1,1
"770713-4035359",0,1,0,0,0,1,1,1,0,1
"551104-3609275",0,1,0,0,0,0,1,1,1,0
"660309-4574145",0,1,1,1,1,0,1,0,1,1
"740913-2465674",0,1,0,1,1,0,0,0,0,1
"890608-4338867",0,0,1,1,1,1,1,1,0,1
"910719-2404017",1,1,0,0,0,0,1,1,1,0
"761027-2294310",0,0,0,0,0,1,0,0,1,1
"601018-1779490",1,0,0,0,1,1,1,1,1,0
"730426-1589397",0,0,0,1,0,1,1,0,0,1
"520219-4435048",0,0,0,0,0,0,0,1,1,1
"871117-4758829",0,1,1,0,0,1,0,0,0,1
"741017-3104183",0,1,1,1,0,0,1,0,1,1
"760510-4313236",1,0,0,0,0,1,1,0,1,0
"531213-2486298",0,1,0,1,1,1,0,0,0,0
"560510-4269522",0,0,1,0,0,0,1,1,1,1
"940719-3693350",1,1,0,1,1,1,1,0,0,0
"530626-3736377",0,0,1,1,1,1,1,0,0,0
"950509-4145350",0,1,0,0,1,1,0,0,1,0
"531023-3427792",0,0,0,0,1,0,0,0,1,0
"991016-4899918",1,1,1,0,1,0,0,0,1,0
"730727-4632599",1,1,0,1,0,1,1,0,1,1
"921214-3874261",0,0,1,1,0,1,0,0,0,0
"740904-2043917",1,0,1,0,1,0,1,1,0,1
"990108-2753770",0,0,1,0,1,1,0,0,0,0
"990405-1779056",1,0,1,0,0,1,0,0,0,1
"951116-3828581",1,0,0,0,1,1,1,1,1,0
"710404-4352498",0,1,0,0,0,1,1,0,0,0
"581005-3435156",0,1,0,0,0,1,1,0,1,0
"730322-4023569",0,1,1,0,0,1,1,0,0,0
"500915-3436811",1,0,0,0,1,0,0,0,0,0
"870517-2178851",0,0,0,0,1,1,0,1,1,1
"610705-2952198",1,1,0,1,1,1,1,0,1,0
"730124-2317359",1,0,0,1,0,1,1,0,0,1
"700403-2178396",1,1,0,1,0,0,1,1,1,1
"690926-2220196",0,0,1,1,1,1,1,0,0,0
"980906-2523494",0,0,0,0,1,1,1,1,0,1
"741005-1503437",0,1,0,1,1,1,0,0,0,0
"530718-1767540",0,0,0,1,1,1,0,1,0,1
"811202-1186458",0,1,0,1,1,0,1,0,1,1
"530610-2551585",1,0,0,1,1,1,0,0,0,0
"631009-2685335",1,0,0,0,1,0,0,0,0,0
"780218-1824894",0,0,1,0,0,1,1,0,0,1
"910714-2921906",0,1,0,0,0,0,0,0,1,1
"531013-2867951",0,0,0,0,1,0,1,1,1,1
"670710-4298140",0,0,1,0,0,0,0,0,0,1
"540918-2992426",0,0,1,1,0,1,1,0,0,1
"980516-2939633",0,1,1,0,1,1,1,1,0,0
"630107-4698805",0,0,1,0,1,0,1,0,0,1
"821217-4325247",0,1,1,0,0,0,0,1,1,1
"970721-4003721",0,1,0,1,0,0,1,0,1,1
"890424-2302731",0,1,1,1,0,0,1,1,0,0
"690423-3020188",1,1,1,0,1,1,1,0,0,0
"730310-4525721",1,1,1,1,0,1,1,0,1,0
"860901-2116951",0,1,0,0,0,1,1,0,0,1
"531222-1803725",1,0,1,1,0,0,0,1,0,1
"610423-3383669",0,0,1,0,1,1,0,0,0,1
"580817-3506779",1,0,0,1,1,0,0,0,0,1
"791112-2653368",1,0,1,0,0,1,1,0,0,1
"671216-1878644",1,0,0,0,0,0,0,1,0,0
"651015-1165559",0,1,0,0,0,1,0,0,0,1
"500924-2958614",1,1,1,1,0,1,1,0,1,0
"690906-3844263",0,1,1,0,1,1,0,1,0,0
"890818-1137238",0,1,0,0,0,1,1,1,1,0
"790905-1072381",1,0,0,1,1,1,0,1,1,1
"571116-3361888",0,0,0,0,1,1,1,1,1,1
"590127-4024713",1,1,0,0,1,1,0,1,1,1
"920620-3728154",0,0,0,1,0,0,0,0,1,0
"870211-1119804",1,0,1,0,1,0,1,0,0,1
"880428-3157747",0,1,0,1,0,1,1,1,0,0
"640803-1107943",1,1,1,1,1,0,0,0,0,0
"840222-4849117",1,0,1,0,0,1,1,0,1,1
"610708-1333976",0,1,0,0,1,0,0,0,1,0
"820520-2537797",0,1,0,1,0,0,1,0,1,1
"720626-2451375",1,0,1,1,1,1,1,0,1,1
"840503-4901871",0,0,0,1,1,1,1,0,1,1
"711124-4130437",1,0,0,1,0,1,0,0,0,0
"580120-2029507",1,0,0,0,1,1,0,1,1,0
"780912-3566601",0,0,1,0,1,1,0,0,1,0
"561012-4584138",1,0,1,1,0,1,1,1,1,0
"831006-2722161",0,0,1,1,1,0,1,1,0,0
"660621-1675133",0,1,0,0,1,0,0,0,0,1
"820125-1263361",0,0,0,0,0,1,0,0,1,1
"560402-1545458",1,0,1,1,1,1,0,0,0,1
"640107-4318909",0,1,0,1,1,1,1,0,1,1
"700426-1460304",1,1,1,1,0,1,0,0,1,1
"870125-3176877",1,0,1,0,1,0,1,1,1,1
"810622-4657902",0,0,1,1,1,1,1,0,0,0
"610216-4336594",0,1,0,1,1,0,1,0,1,0
"891113-1473955",1,0,1,0,1,1,1,1,1,0
"810119-2141636",1,0,1,1,1,1,1,1,0,1
"731110-1365648",1,1,0,1,1,0,0,0,1,1
"850623-4504903",1,1,1,0,0,1,0,1,0,1
"820717-3498798",1,1,0,0,1,0,0,0,1,1
"850106-2485023",0,1,0,1,0,1,0,1,1,1
"750625-2011859",0,0,0,0,0,0,1,1,1,0
"780828-1648549",0,1,1,0,1,0,0,1,0,1
"671115-1727580",1,1,0,0,0,0,0,1,1,1
"850120-2698793",0,1,0,1,0,1,1,0,0,0
"981222-2487591",1,0,0,0,0,1,0,0,0,0
"840107-4446244",1,1,0,1,1,1,0,0,1,0
"951220-2663600",1,1,0,1,1,1,0,1,1,0
"600418-2602665",0,0,1,1,1,0,0,1,1,1
"500624-3481880",0,1,1,0,1,0,1,0,0,1
"580625-2800100",1,0,1,0,0,1,0,0,1,1
"770321-3248058",0,1,0,1,1,1,1,0,1,0
"830401-4753849",1,0,1,1,0,0,0,0,0,1
"851122-3262928",0,0,1,0,1,1,0,1,0,1
"770124-1442112",0,1,0,0,0,0,0,1,1,0
"540228-4459154",1,0,1,1,0,1,1,0,0,1
"500509-1575593",0,1,0,0,0,1,1,0,0,0
"990224-3877473",0,0,1,0,1,0,0,0,0,1
"620209-2949156",1,1,1,1,0,1,0,0,0,0
"760723-1564487",1,0,0,0,0,1,1,1,0,0
"940708-3540017",1,1,1,1,1,1,1,1,1,1
"710215-1403931",1,1,0,0,0,0,0,1,1,0
"760823-4477628",0,1,0,1,1,0,0,0,0,0
"500427-2948406",1,1,0,0,1,1,1,0,1,1
"940508-4902609",1,0,1,1,0,0,0,1,0,1
"710628-3582915",0,0,1,1,0,1,1,1,0,0
"820801-3522986",1,1,0,0,0,1,1,0,1,1
"760104-2070071",0,1,0,1,0,0,0,0,0,0
"780301-2791427",1,1,0,1,0,0,0,1,1,0
"560519-4617779",1,1,1,0,0,1,0,1,0,1
"790313-1635533",1,0,0,1,0,0,1,1,0,0
"750602-4562347",1,0,1,0,1,0,0,1,1,1
"530126-1429475",0,1,1,0,1,1,0,0,0,1
"670711-2555239",1,0,1,0,0,0,1,0,0,1
"920925-4598143",1,1,0,1,0,1,0,1,1,1
"911026-4294249",0,1,0,0,0,1,0,0,1,0
"861203-2353295",0,0,0,0,0,1,1,1,0,1
"570825-2216558",1,0,0,1,1,0,0,0,0,1
"650718-1165216",0,1,1,0,1,1,0,0,0,0
"750505-1239432",0,1,1,0,1,1,0,0,0,0
"780709-1316631",1,1,0,0,1,0,1,0,0,0
"621215-1991748",0,1,0,1,0,0,1,0,0,1
"780907-1679445",0,1,0,1,1,0,0,1,1,1
"960416-1051321",0,0,1,0,1,1,1,1,1,0
"960804-2374715",0,0,1,0,0,0,1,0,1,0
"660327-2875848",1,1,1,0,0,1,1,0,0,1
"700216-4696564",1,0,0,0,0,1,1,1,0,0
"980924-1561403",1,0,1,0,0,0,0,0,0,1
"530727-2962374",0,1,0,0,1,0,0,0,0,1
"880221-4093030",0,0,1,0,1,1,1,1,1,1
"900825-2446109",1,1,0,0,0,0,0,1,0,0
"580905-4320370",1,0,1,0,0,1,0,1,1,0
"961219-4199092",1,1,0,0,1,0,0,1,0,1
"860228-1008599",0,0,0,0,1,1,0,0,1,0
"701008-1720627",0,1,1,0,0,0,0,1,0,0
"710222-3320470",0,0,1,0,1,0,1,0,0,1
"910507-1240474",1,1,1,1,1,0,1,0,1,0
"520408-4730197",1,1,0,1,0,0,1,0,0,1
"720814-4759199",1,1,1,1,0,1,0,0,0,1
"570322-4342038",1,1,1,0,0,1,1,0,0,1
"500115-1194993",0,1,1,0,1,1,0,1,0,0
"780708-2683620",0,1,1,1,1,1,1,0,0,1
"500924-3841798",0,0,0,0,0,0,1,0,0,1
"951025-3213980",0,0,0,0,1,1,0,0,1,0
"860901-1838630",1,1,0,0,0,1,0,1,1,0
"750522-2069988",0,0,0,1,0,1,1,1,0,0
"690320-1541768",0,1,1,1,1,1,1,1,0,1
"810719-4950509",1,1,1,1,0,0,0,1,0,0
"620624-1524830",0,0,1,0,1,1,0,0,1,0
"930221-4378062",0,1,0,1,1,0,1,0,0,0
"650705-4223753",0,0,0,1,0,1,0,0,1,1
"520710-2599107",1,0,0,0,1,0,0,0,0,0
"530209-1444593",1,0,0,0,1,0,0,1,0,0
"791203-4161535",1,1,0,1,0,0,1,1,0,1
"661128-4017418",0,1,1,0,1,0,0,1,1,0
"700814-2030404",0,0,0,0,0,1,1,0,0,1
"500804-1625966",0,1,1,1,1,1,0,1,0,1
"700227-3602187",1,0,0,1,1,1,1,0,0,0
"971124-1868560",0,0,1,0,1,0,0,1,1,0
"750104-2332857",0,1,1,0,0,0,0,0,1,0
"630226-3519359",1,0,1,1,1,0,1,1,0,0
"900810-1650450",1,1,0,1,0,1,0,0,0,1
"770307-2058963",0,0,1,1,1,1,0,1,0,1
"830726-4726342",1,0,0,1,1,1,1,0,0,0
"501225-3391234",0,1,0,1,1,1,1,1,0,0
"770102-1517088",0,1,0,1,0,0,0,0,1,0
"700406-4230959",0,0,0,1,0,1,1,1,1,0
"590405-3311823",0,1,0,1,0,0,1,0,1,1
"820404-3469362",0,0,0,1,0,1,0,0,0,1
"720125-3491402",1,0,0,0,1,1,0,0,0,0
"880712-3565402",1,1,0,0,1,0,0,1,0,1
"521104-2003096",0,1,1,1,0,1,1,0,0,1
"530823-3369187",1,0,0,1,1,1,1,1,0,1
"531207-1190937",0,0,1,0,1,0,0,1,0,0
"660803-1544583",1,1,1,0,1,1,1,1,1,0
"950326-4392188",0,0,0,1,0,0,0,0,1,0
"830824-4189189",0,0,1,0,0,1,0,0,1,0
"561203-2317687",0,0,1,0,1,1,0,1,0,1
"980702-1107108",1,1,0,0,1,0,0,1,1,1
"840801-4018299",1,1,0,0,1,1,1,1,1,0
"650802-4282512",0,0,0,1,0,0,1,0,1,0
"770607-1249402",1,0,1,0,1,0,1,1,1,0
"750406-2264114",1,0,1,0,0,0,0,1,1,0
"820119-4340072",1,1,1,0,0,0,0,1,0,1
"540516-1669397",0,1,0,1,0,1,0,1,1,0
"800221-3749897",1,1,0,0,1,0,0,0,0,0
"570307-2900330",0,0,1,1,1,1,1,0,1,0
"740808-1643604",1,1,0,1,0,1,0,0,1,1
"970814-3065379",0,1,1,1,0,1,0,0,0,0
"660716-1255958",0,0,0,0,0,0,0,0,0,1
"801026-3435327",1,0,0,0,0,0,0,1,0,0
"550202-1352851",0,0,1,0,0,1,1,0,0,0
"720121-4915583",1,0,0,1,0,1,0,1,0,1
"540618-3107020",1,1,0,1,0,1,1,0,0,0
"580819-1918911",1,0,0,1,1,0,0,0,1,0
"500623-1395491",0,0,1,1,0,0,0,0,1,0
"830920-1929245",0,1,1,1,1,1,1,0,1,0
"610226-3376751",0,1,1,1,1,0,1,1,1,0
"990605-2062565",0,1,0,0,1,1,1,1,0,1
"740109-2517497",1,1,0,0,0,1,1,1,1,0
"520616-3969648",0,1,0,0,0,1,1,1,1,1
"641120-1892038",1,0,0,0,0,0,1,1,0,0
"730413-1546393",0,0,0,1,1,0,1,0,0,1
"571207-1706459",0,1,0,1,0,0,0,0,1,1
"941125-4970470",0,1,0,1,1,0,0,0,1,1
"610126-2841551",1,0,0,0,0,1,1,1,1,1
"810514-3599076",1,0,1,1,1,1,1,0,1,0
"660816-4953141",1,0,0,0,0,1,0,0,0,1
"870912-2231773",0,1,1,1,0,0,0,0,0,0
"860511-3494212",0,0,0,0,0,1,1,1,0,1
"671024-2000150",0,1,0,0,0,1,1,1,0,1
"991016-1446104",1,1,0,1,0,0,0,0,0,0
"561018-1054326",1,1,0,1,0,1,1,1,0,0
"560910-3511421",1,1,0,0,0,1,1,1,1,1
"521102-3137373",0,0,1,1,1,0,1,0,0,1
"870703-1065201",1,1,0,0,0,0,0,1,1,1
"940216-2601239",1,1,1,1,1,1,0,0,0,0
"790927-4672278",0,1,0,1,1,1,1,0,1,1
"841123-2794429",1,1,0,1,0,0,0,1,0,1
"851205-2497900",1,0,0,0,1,1,0,1,1,1
"960922-2139923",0,0,0,0,0,0,0,1,1,0
"831106-3077044",0,1,0,0,1,0,0,1,1,1
"840318-3980428",1,0,0,1,0,0,1,1,0,1
"820122-3995268",1,1,0,0,1,1,1,0,1,1
"501024-2867961",1,1,1,1,1,0,1,0,0,1
"930422-4347096",1,1,1,0,0,0,1,1,1,1
"970811-1260813",1,0,0,1,1,0,0,0,1,0
"590216-3592358",1,0,0,1,0,1,1,0,0,0
"600204-2863177",0,0,1,1,0,0,0,0,1,0
"820417-2608486",1,0,0,0,0,0,0,1,0,0
"770119-2344949",0,1,1,0,0,0,1,0,0,1
"661010-4432532",1,0,1,1,0,0,0,0,0,0
"721217-2163244",0,1,0,0,1,1,0,1,1,1
"730924-3115790",0,0,1,0,1,1,1,1,0,0
"890921-3027699",0,1,1,0,1,1,0,0,0,0
"800417-1092250",1,0,0,1,0,1,0,1,0,0
"940505-1872682",0,1,1,1,1,1,1,0,1,0
"830919-4144744",0,1,1,0,1,0,1,0,0,0
"540924-1894440",0,0,1,1,1,1,0,1,0,1
"900405-4046556",1,0,1,0,1,1,0,0,1,0
"540607-2577695",0,0,1,0,0,0,1,1,0,0
"621212-4385833",1,0,1,1,1,0,1,0,0,1
"950827-1878358",0,1,0,1,0,0,1,1,1,0
"960924-1156892",0,1,1,0,0,0,1,1,0,1
"900807-4130319",1,0,1,1,0,0,1,1,0,0
"940213-2738533",0,0,0,1,1,0,0,0,0,1
"930812-1784990",0,1,0,1,1,0,0,1,0,0
"920323-1595064",0,1,1,1,0,1,1,0,0,0
"611122-3871215",1,0,1,0,1,1,1,1,0,1
"900506-1015402",1,1,0,0,1,0,1,1,1,1
"901210-2359526",0,1,0,0,1,1,1,0,1,1
"830928-4271644",1,1,1,1,1,0,1,1,0,0
"660401-4420167",1,1,1,0,1,0,0,0,0,0
"940607-4851970",1,0,0,1,0,0,1,0,0,0
"570516-1347870",1,1,0,1,0,1,1,0,1,0
"610828-1966032",0,1,0,0,1,0,0,1,0,1
"720102-4823836",0,0,1,0,0,0,0,1,0,1
"630424-1473353",1,1,0,1,0,1,1,1,1,1
"751016-2711848",1,0,0,0,0,1,0,0,0,1
"990609-1710119",0,1,1,1,0,0,0,1,0,0
"550101-2095813",0,0,0,1,1,0,1,0,1,1
"960717-3923501",0,1,1,1,0,1,0,0,1,0
"620918-3109451",1,0,1,1,0,0,1,1,1,0
"610306-1449328",0,0,1,1,1,0,1,0,0,1
"731010-1699646",1,0,0,1,1,0,1,1,1,0
"751208-4352931",0,0,0,1,1,1,0,0,0,1
"791215-1176307",0,1,0,0,0,0,1,0,1,1
"970914-1848723",1,0,1,1,0,0,1,1,0,0
"831224-1011413",0,1,0,1,0,0,1,0,1,1
"851026-2347743",1,1,0,0,0,1,0,0,0,1
"570624-3005115",0,0,1,0,1,1,1,1,1,0
"601015-3117948",1,1,1,1,1,0,1,1,1,1
"700710-2031910",0,0,0,1,1,0,1,0,0,0
"730510-2078309",0,1,0,0,1,0,1,1,1,0
"731121-3806216",1,0,0,1,0,0,0,0,0,1
"500228-3401620",1,1,0,1,1,1,1,0,0,0
"630803-3896418",1,1,1,1,1,0,1,1,1,0
"550312-1977170",1,0,1,0,0,1,0,1,1,1
"860422-4618550",0,1,1,1,1,1,1,1,1,1
"840519-4190799",0,0,0,0,0,0,0,0,0,1
"691203-2602614",0,0,0,1,1,1,1,0,1,1
"680320-1782184",1,0,1,0,1,1,0,1,0,1
"541027-4814487",0,1,1,0,0,0,0,0,1,0
"740904-1305488",1,0,1,1,0,1,1,0,0,1
"560311-3769737",1,1,1,0,1,0,0,1,1,1
"791001-4742872",1,0,0,0,0,0,0,1,1,0
"821103-2249133",1,1,1,0,1,0,0,0,0,0
"990625-1135302",0,0,0,1,0,1,1,0,0,0
"890222-2694630",1,1,1,0,1,1,0,0,0,0
"511023-3392925",0,0,0,0,1,1,1,0,0,1
"530121-2421533",1,1,0,1,1,0,0,0,1,0
"590627-4928747",1,0,0,1,1,1,0,0,0,1
"660217-3342753",1,1,1,1,0,0,1,0,0,1
"600121-3176556",0,1,1,0,1,0,0,0,0,0
"600314-1752880",1,0,1,0,0,1,1,1,0,0
"690826-3248430",1,0,1,0,1,1,0,0,1,0
"840211-3148706",1,1,0,0,0,1,0,1,1,1
"930208-1493476",1,1,0,1,1,0,1,1,1,0
"600208-1648027",0,0,0,1,1,1,0,0,1,0
"971207-1903159",1,1,0,0,0,0,0,0,1,0
"700202-4108163",0,0,1,0,0,1,1,1,0,1
"500315-1662125",0,0,1,1,0,0,1,0,0,1
"821112-2802400",0,1,1,1,0,1,1,1,0,1
"630222-2604409",1,1,1,0,0,0,1,1,0,1
"720119-1228372",1,0,1,1,1,0,0,0,1,1
"520815-3624145",1,0,0,1,1,0,1,0,0,0
"890704-4358305",1,1,1,1,0,0,0,1,1,0
"930307-3635867",0,0,1,0,1,0,0,1,1,0
"831122-4894627",0,0,1,1,1,0,1,0,1,1
"790113-1657533",0,1,0,1,1,1,0,1,1,1
"890516-4009766",0,1,0,1,1,1,1,1,1,0
"960611-4875818",0,0,1,0,0,1,1,0,0,0
"590602-3964599",1,0,1,0,0,0,0,1,1,1
"681019-1646586",1,0,0,0,0,0,1,1,0,1
"610106-2543580",1,0,0,1,1,0,1,0,0,1
"930216-4834981",1,0,0,0,0,1,0,1,0,1
"570526-4648911",0,1,0,0,1,1,1,0,1,0
"790919-2762801",0,0,0,1,1,0,1,1,1,0
"650601-4032772",1,1,1,0,1,0,1,1,0,0
"671205-1779226",1,1,0,1,0,1,0,0,1,1
"871023-1700955",0,0,0,0,1,1,1,1,1,0
"601110-4027750",0,0,0,1,0,1,0,0,1,0
"890314-3373615",0,1,1,0,0,0,1,1,1,1
"510225-2346169",0,0,0,0,1,0,1,1,1,0
"941115-4465428",1,0,0,1,1,0,1,0,0,0
"800509-4530475",1,0,0,1,1,1,1,0,1,0
"640114-4919178",0,1,0,0,0,0,0,0,0,1
"760505-4392188",1,0,0,0,0,1,1,0,0,0
"621222-1917850",1,1,0,1,1,0,0,1,0,0
"860218-3917210",1,0,1,0,0,1,0,0,1,1
"670116-1675404",0,0,0,0,0,1,0,1,0,1
"810909-3107601",1,0,0,1,1,1,1,1,0,1
"680718-3297631",0,0,1,0,0,1,0,0,0,0
"751203-4970765",1,0,0,0,0,1,1,1,1,0
"980915-2762062",1,0,1,0,0,0,0,0,1,1
"651022-1559309",0,1,1,0,0,1,0,0,0,1
"680314-1491178",1,0,0,0,0,1,1,1,0,0
"530417-2756274",1,1,0,0,1,1,1,0,0,0
"930821-1864732",1,1,0,1,0,0,0,1,0,1
"701228-1878456",0,0,1,0,0,1,0,1,0,1
"570217-2145007",1,0,1,1,0,1,0,0,0,0
"580306-4001947",1,1,0,1,0,1,0,0,0,1
"520607-4058682",1,1,1,0,0,0,1,1,0,0
"670805-3227718",1,0,1,1,1,1,0,1,1,0
"510315-3108633",1,1,1,0,1,1,0,0,1,1
"720606-1182364",1,0,1,1,1,1,0,0,0,1
"900620-1166009",0,1,0,1,0,0,1,0,0,0
"870504-1876347",1,0,0,1,1,1,0,0,1,1
"740319-3589786",0,0,1,1,1,0,0,0,1,0
"540820-2441126",1,0,1,0,1,1,1,0,0,0
"510628-4637080",1,0,1,1,0,0,1,1,0,0
"510506-3332072",1,0,1,0,0,1,0,0,1,0
"910521-3388419",1,0,0,0,1,1,0,0,1,0
"901127-3572774",1,1,1,1,0,1,0,0,1,1
"670310-3392081",1,1,1,0,1,1,0,0,1,0
"860523-4423078",1,0,1,0,0,0,0,0,0,1
"721219-4456947",1,1,0,0,1,1,1,0,1,1
"930721-3532621",1,0,1,0,0,0,1,0,0,1
"561101-2821832",1,1,1,0,1,1,0,1,0,0
"721221-1472659",1,0,1,0,0,0,1,1,0,1
"720727-1428007",1,1,0,1,0,1,0,0,1,0
"710213-4301820",1,0,0,1,0,0,0,0,1,1
"661223-1464827",1,0,1,0,1,0,0,1,1,1
"650816-2575466",0,0,0,0,1,1,0,0,1,0
"710224-3628162",0,0,0,1,0,1,0,1,1,1
"540420-2053267",1,0,1,1,1,1,1,1,0,0
"550420-4618686",1,0,1,1,1,1,1,0,0,0
"530216-4870007",0,0,1,0,0,1,0,0,0,0
"610414-3262706",1,0,0,0,0,0,0,0,0,0
"791120-2377984",0,0,0,1,1,0,0,0,1,0
"570126-3693908",0,0,0,1,1,0,0,1,0,0
"891127-2849845",0,0,1,0,1,1,0,0,1,0
"890310-4499784",0,1,1,1,0,1,1,0,0,1
"771124-3191123",0,0,1,0,0,1,1,1,1,1
"810906-4788302",1,0,0,0,0,0,0,1,1,0
"690526-2822781",1,1,1,0,1,0,0,1,0,1
"650215-2229808",1,0,1,0,0,0,1,1,0,0
"510702-3185174",0,0,1,1,0,0,0,0,0,1
"771118-1676649",1,1,0,1,1,0,1,0,0,1
"780327-1324844",0,0,1,0,0,1,1,1,0,1
"540907-2964603",0,1,1,0,0,1,0,0,0,0
"731209-2626410",1,1,1,0,1,0,1,0,0,1
"930218-1552075",0,0,0,0,1,0,0,1,0,0
"801101-1186404",0,0,1,1,0,1,1,1,1,1
"940920-4156643",1,0,0,0,1,1,0,0,1,0
"741204-4789727",0,1,1,0,0,0,0,0,1,0
"751119-2368040",1,1,1,1,1,0,0,0,0,0
"570717-1559719",0,0,0,0,0,1,1,0,1,0
"790626-2748676",1,1,0,0,0,1,1,1,0,1
